gender,forehead_chin,left_ear_right_ear,height,weight,age
0,46.04345773288535,27.459060435491963,5.7,50,42
1,71.06335201775947,54.037024344425184,6.3,82,31
0,88.0056816347672,73.02739212103907,5.6,54,39
0,40.0,20.024984394500787,5.6,42,42
0,101.49384217774002,71.0,5.9,66,52
0,46.389654018972806,44.28317965096906,5.6,55,44
1,52.773099207835045,37.21558813185679,5.9,82,41
0,42.42640687119285,29.068883707497267,5.6,55,50
1,39.293765408777,39.45883931389772,5.9,198,40
1,57.3149195236284,43.289721643826724,5.10,74,44
1,87.82368700982668,41.43669871020132,6,83,50
0,63.071388124885914,46.04345773288535,5.2,50,26
0,67.89698078707183,55.14526271584895,5.6,56,35
1,73.24616030891995,55.226805085936306,5.10,0,49
1,41.97618372363071,31.25699921617557,6.3,86,47
1,54.74486277268398,50.35871324805669,5.4,78,94
1,57.55866572463264,49.0,6.2,87,40
0,56.00892785976178,37.05401462729781,5.7,53,39
0,32.0,17.11724276862369,5.6,51,38
1,78.05767098754612,49.36598018878993,0,0,37
1,80.049984384758,52.392747589718944,6.10,104,44
0,109.1146186356347,64.13267497929586,5.8,58,34
0,129.18978287774928,71.02112361825881,5.7,55,50
1,36.124783736376884,26.30589287593181,0,0,42
0,57.87054518492115,42.42640687119285,5.3,50,55
0,72.00694410957877,52.392747589718944,5.10,58,45
0,101.20276676059801,68.6804193347711,5.10,57,54
1,82.46211251235322,53.9351462406472,6.1,79,42
0,46.09772228646444,32.2490309931942,5.5,52,43
1,72.69112738154499,64.19501538281614,5.8,78,52
0,84.64632301523794,58.05170109479997,5.4,55,44
0,81.05553651663777,78.00640999302557,5.7,57,51
1,36.124783736376884,26.0,6.4,119,34
0,199.21847303902317,130.24592124131948,5.6,54,30
1,66.18912297349165,36.013886210738214,6,77,46
1,54.00925846556311,41.048751503547585,5.10,71,45
0,34.132096331752024,14.866068747318506,5.5,54,25
0,42.42640687119285,26.68332812825267,5.11,54,38
0,145.1240848377691,104.92378186092989,5.7,68,40
0,79.07591289387686,57.14017850864661,5.7,57,37
0,99.00505037623081,47.01063709417264,5.8,57,45
0,62.64982043070834,38.2099463490856,5.9,58,41
0,98.85848471426213,65.03076195155643,5.8,61,50
0,62.00806399170998,44.0,5.1,57,58
0,39.6232255123179,23.345235059857504,0,0,34
1,102.17631819555841,112.01785571952357,5.10,86,57
0,86.20904824900923,69.0,5.10,0,33
0,41.048751503547585,23.08679276123039,5.8,59,48
0,66.91038783328041,46.2709412050371,5.2,59,33
0,37.013511046643494,24.331050121192877,0,0,28
1,105.22357150372724,74.63243262818116,5.11,65,26
1,64.8459713474939,37.8021163428716,6.2,109,47
0,56.0357029044876,44.01136216933077,5.7,58,44
1,42.2965719651132,24.020824298928627,5.10,59,40
1,53.23532661682466,48.093658625644196,5.9,70,76
0,34.0147027033899,23.021728866442675,0,0,43
0,35.12833614050059,27.073972741361768,5.6,56,43
0,81.61494961096282,56.0357029044876,5.2,60,44
1,87.86353054595519,51.24451190127583,6,69,39
0,76.48529270389177,58.034472514187634,5.5,52,34
1,70.06425622241343,50.00999900019995,5.11,79,32
0,39.01281840626232,31.0,0,0,46
1,62.64982043070834,46.010868281309364,6.10,108,38
0,33.015148038438355,22.0,5.5,56,35
0,72.56031973468694,60.40695324215582,5.6,56,44
1,87.96590248499699,58.855755878248644,5.10,74,29
1,48.05205510693585,26.476404589747453,5.11,73,41
1,82.38931969618392,56.43580423808985,5.8,76,31
0,109.03669107231748,68.11754546370561,5.6,57,44
0,37.05401462729781,27.018512172212592,5.8,0,38
1,72.00694410957877,54.037024344425184,5.10,84,56
1,92.91393867445294,103.12128781197411,5.11,79,49
0,77.00649323271382,47.16990566028302,5.1,55,44
0,105.0,75.0066663703967,5.9,49,32
0,79.1580697086532,50.00999900019995,5.5,53,33
0,36.05551275463989,24.08318915758459,5.5,60,46
0,95.00526301210897,89.02246907382428,0,0,23
0,40.607881008493905,35.05709628591621,5.4,0,35
1,69.0,47.042533945356304,5.9,68,31
1,89.00561780022652,59.00847396772772,5.10,64,33
0,46.04345773288535,27.018512172212592,5.5,48,38
0,32.2490309931942,23.345235059857504,0,0,26
0,126.60568707605516,80.75270893288967,0,0,39
0,85.14693182963201,63.071388124885914,5.8,65,35
0,72.00694410957877,53.33854141237835,5.8,59,65
1,81.05553651663777,60.0,6.5,91,39
1,77.10382610480494,59.00847396772772,5.7,65,51
0,54.08326913195984,26.076809620810597,5.8,58,28
1,72.0,45.17742799230607,5.7,75,58
0,132.01893803541975,95.0789145920377,5.9,58,56
0,94.36630754670864,80.52328855678958,5.5,57,38
0,160.04999218994044,106.30145812734649,5.4,51,30
0,56.08029957123981,26.476404589747453,5.3,50,31
0,67.468511173732,48.373546489791295,5.10,62,54
0,90.00555538409837,56.142675390472796,5.9,57,44
1,58.137767414994535,45.09988913511872,5.11,77,41
1,69.1158447825099,40.11234224026316,6.4,98,51
0,40.0,24.515301344262525,0,0,25
0,37.33630940518894,22.80350850198276,5.5,51,39
0,49.72926703662542,36.345563690772494,5.9,58,39
0,65.30696746902278,92.04890004774636,4.12,46,39
0,49.040799340956916,27.073972741361768,0,0,39
1,75.32595834106593,58.137767414994535,6.3,85,37
1,45.39823785126467,28.160255680657446,5.6,64,42
0,33.24154027718932,26.019223662515376,0,0,60
0,138.03260484392808,118.03812943282352,5.5,56,36
0,77.78174593052023,60.8276253029822,5.10,51,32
1,37.013511046643494,29.154759474226502,6,79,60
0,52.15361924162119,44.10215414239989,5.11,0,49
0,50.35871324805669,34.058772731852805,5.10,0,37
0,52.49761899362675,33.24154027718932,5.11,0,48
0,51.0098029794274,36.124783736376884,5.8,56,39
0,71.34423592694787,44.01136216933077,5.10,60,44
0,45.0,21.0,5.10,0,39
0,133.18032887780387,104.0768946500615,4.11,34,21
0,47.51841748206689,28.0,5.7,59,56
1,84.1486779456457,70.00714249274856,5.10,75,43
0,47.095647357266465,29.068883707497267,5.9,0,38
1,35.6931365951495,34.132096331752024,6,86,36
0,66.75327707311455,104.17293314484334,5.8,56,38
0,64.5600495662759,49.64876634922564,5.4,56,46
1,44.40720662234904,31.144823004794873,0,0,22
1,88.45903006477066,54.817880294662984,6.1,0,63
0,120.26637102698326,84.0535543567314,5.5,0,36
0,85.47514258543241,54.00925846556311,5.3,53,37
0,71.06335201775947,60.03332407921454,5.6,57,26
0,79.63039620647382,54.42425929675111,5.5,59,54
0,100.07996802557443,65.5133574166368,5.5,54,36
1,71.00704190430693,42.37924020083418,6.8,102,31
0,51.0,28.460498941515414,5.10,0,35
1,83.48652585896721,70.68238818828917,5.8,71,48
0,37.656340767525464,26.1725046566048,5.9,57,38
0,52.392747589718944,66.007575322837,5.2,77,30
0,83.00602387778854,45.27692569068709,5.8,57,43
1,88.0,67.00746227100382,5.8,69,35
1,93.38094023943002,76.2954782408499,5.5,62,59
0,77.23341245859851,52.3450093132096,5.5,60,52
0,98.2496819333274,72.0,5.6,67,27
1,65.06919393998976,40.01249804748511,6,85,67
1,41.012193308819754,33.015148038438355,6.1,78,59
0,61.032778078668514,44.10215414239989,5.9,57,41
0,89.35882720806042,55.14526271584895,5.10,56,38
0,39.01281840626232,17.029386365926403,5.3,48,37
1,93.39164844888434,82.87339742040264,5.7,65,54
0,43.56604182158393,29.274562336608895,5.2,45,39
0,38.01315561749642,33.015148038438355,5.4,54,34
0,88.56635930193812,99.04544411531506,5.7,51,43
0,81.00617260431454,63.0,5.7,55,45
1,40.11234224026316,30.01666203960727,6.2,77,38
0,40.11234224026316,45.0111097397076,5.3,56,36
0,59.07622195096772,40.049968789001575,5.7,60,45
1,44.01136216933077,30.0,6.2,0,42
1,33.37663853655727,30.14962686336267,6.4,104,38
1,80.02499609497022,63.00793600809346,6.2,82,55
1,68.00735254367721,51.0,5.11,83,63
0,42.1070065428546,23.53720459187964,5.10,59,45
1,120.06664815842908,92.04890004774636,5.9,87,31
1,51.03920062069938,38.0,0,0,24
0,77.02596964660685,65.0,5.4,57,48
0,43.01162633521314,38.05259518088089,5.6,51,40
0,82.02438661763951,56.43580423808985,5.7,57,50
1,163.68872899500442,128.03515142334936,6.4,88,61
0,98.48857801796105,62.289646009589745,5.6,52,43
0,85.00588214941364,53.23532661682466,5.5,57,44
0,71.02816342831905,42.2965719651132,5.8,61,57
0,77.0,56.0357029044876,5.5,55,34
0,66.0,56.08029957123981,5.7,54,43
0,90.0222194794152,59.00847396772772,5.3,54,50
1,25.019992006393608,11.180339887498949,0,0,37
1,75.4254598925323,58.42088667591412,6,77,44
1,53.33854141237835,43.289721643826724,5.10,70,44
0,60.03332407921454,51.0098029794274,6.5,85,34
1,56.293871780150276,40.024992192379,5.11,68,37
1,111.00450441310929,72.56721022610694,0,0,48
1,59.413803110051795,47.38143096192854,6,78,39
1,32.55764119219941,25.709920264364882,5.8,70,43
1,57.14017850864661,45.17742799230607,6,78,34
0,77.05841939723393,39.05124837953327,5.4,0,26
0,66.12110101926616,44.04543109109048,5.8,50,36
0,45.17742799230607,32.14031735997639,5.4,59,34
0,63.0317380372777,62.00806399170998,5.7,51,33
0,50.35871324805669,26.019223662515376,5.7,56,45
1,79.02531240052139,61.032778078668514,5.7,70,46
0,76.0,52.3450093132096,5.9,52,32
0,68.59300255857006,41.23105625617661,5.9,59,54
1,89.08984229416954,68.00735254367721,6,95,44
0,101.07917688624102,80.0,5.9,54,33
0,45.17742799230607,34.058772731852805,5.4,52,35
1,102.07840124139877,69.87131027825369,5.10,71,31
0,44.10215414239989,34.36568055487916,5.3,50,49
1,73.824115301167,58.137767414994535,0,0,54
0,67.00746227100382,51.03920062069938,5.8,64,50
0,105.47511554864494,79.1012010022604,5.8,55,37
1,36.49657518178932,26.30589287593181,6.3,80,52
0,78.85429601486528,52.46903848937962,5.1,50,37
1,93.00537618869137,62.289646009589745,5.8,70,48
1,43.01162633521314,33.015148038438355,5.11,0,64
0,44.28317965096906,37.05401462729781,5.9,56,58
0,49.01020301937138,37.0,0,0,53
0,156.00320509528,137.0,5.2,53,27
0,81.39410298049853,58.309518948453004,5.8,49,42
1,41.7612260356422,23.769728648009426,5.9,0,47
0,88.56635930193812,53.03772242470448,5.3,52,30
0,51.0,24.08318915758459,5.10,60,38
1,82.0,56.568542494923804,6.2,72,31
0,42.2965719651132,24.020824298928627,5.6,60,24
0,69.02897942168927,46.04345773288535,5.7,54,53
0,66.48308055437865,32.14031735997639,5.4,55,38
0,91.35097153287424,68.8839603971781,5.5,53,32
0,62.03224967708329,37.05401462729781,5.3,48,41
0,66.09841147864296,48.08326112068523,5.6,52,41
0,41.6293165929973,28.792360097775937,5.9,62,38
1,88.52683209061533,55.90169943749474,6,71,32
0,65.0,44.384682042344295,5.10,62,36
0,97.25224933131366,67.11929677819934,5.8,50,57
0,45.09988913511872,23.0,5.10,55,30
0,101.83319694480774,117.01709276853532,0,0,38
0,113.63538181394033,100.24470060806208,5.6,57,46
0,108.07404868885037,70.00714249274856,5.7,62,42
1,87.5728268357257,76.16429609731846,6.1,72,24
0,42.01190307520001,43.01162633521314,5.3,45,34
1,78.23042886243178,57.14017850864661,6.2,91,39
0,69.26037828369117,57.14017850864661,5.6,57,34
0,52.61178575186362,65.06919393998976,5.9,63,26
0,242.3984323381651,167.69317219254933,5.9,0,37
1,44.553338819890925,21.840329667841555,5.10,74,40
0,83.05419917138447,64.03124237432849,5.6,53,42
1,106.36728820459794,70.11419257183242,5.7,68,38
1,69.63476143421474,60.440052945046304,7.2,126,37
0,82.21921916437786,62.20128616033595,5.2,55,47
1,108.04165863221463,88.09086218218096,5.9,73,59
0,51.03920062069938,34.23448553724738,5.7,50,36
0,43.01162633521314,28.284271247461902,5.6,60,75
0,56.0357029044876,37.12142238654117,5.6,56,44
1,90.0,66.03029607687671,5.9,65,24
0,44.40720662234904,26.1725046566048,5.5,50,41
1,73.24616030891995,67.47592163134935,6.3,70,42
0,144.4195277654653,117.42657280190033,5,42,45
1,40.01249804748511,24.0,0,0,49
0,37.0,33.0,5.6,56,26
0,41.0,37.05401462729781,5.2,45,34
0,109.29318368498559,82.29823813423954,5.9,57,40
0,335.2521439155908,235.1871595134394,5.4,58,51
0,81.60882305241266,56.88585061331157,5.7,60,35
1,75.02666192761077,50.80354318352215,5.11,74,44
1,92.34717104492157,64.03124237432849,5.9,80,34
1,85.14693182963201,57.42821606144492,6,79,43
0,62.00806399170998,51.0098029794274,5.6,62,89
0,87.96590248499699,60.207972893961475,5.7,60,76
nan,64.0,48.010415536631214,5.5,54,64
0,90.0499861188218,67.0,5.5,57,40
0,65.06919393998976,53.0,5.5,51,28
1,104.23531071570709,72.3394774656273,6.10,114,34
0,71.11258679024411,62.39390995922599,6.2,62,28
0,42.0,24.041630560342615,0,0,26
0,70.02856560004639,53.03772242470448,5.6,55,29
1,61.5223536610881,54.3323108288245,6,78,43
1,64.8459713474939,42.95346318982906,5.5,62,52
0,63.324560795950255,45.60701700396552,5.5,56,41
0,79.02531240052139,62.51399843235114,5.3,53,50
0,182.1647605877712,153.83432646844463,5.10,0,40
0,48.093658625644196,33.0,5.10,62,42
0,52.952809179494906,49.16299421312742,5.3,48,32
0,35.014282800023196,27.073972741361768,5.2,0,39
0,33.06055050963308,17.029386365926403,5.4,54,42
1,37.12142238654117,34.058772731852805,0,0,32
1,59.135437767890075,35.0,0,0,43
0,60.08327554319921,70.57619995437555,5.9,58,44
1,40.0,20.09975124224178,6.4,114,40
0,36.013886210738214,27.018512172212592,5.5,48,62
0,70.02856560004639,64.00781202322104,5.3,0,36
1,40.311288741492746,40.049968789001575,5.11,0,63
0,161.11176245079065,127.251719045363,5.9,59,44
0,32.14031735997639,23.194827009486403,5.8,54,52
0,105.00476179678711,71.02816342831905,5.6,56,42
0,37.05401462729781,29.017236257093817,0,0,32
0,38.3275357934736,27.65863337187866,5.6,54,38
0,108.63240768757728,66.48308055437865,5.6,0,32
1,72.02777242147643,55.08175741568164,6.1,81,54
1,74.84650960465692,50.44799302251776,5.9,72,49
1,66.06814663663572,51.24451190127583,5.7,68,72
0,64.77653896280658,70.06425622241343,5.3,52,29
1,81.39410298049853,54.08326913195984,6.3,82,45
0,42.04759208325728,24.08318915758459,5.2,52,35
1,123.58397954427588,103.31021246711285,5.6,109,54
1,77.23341245859851,53.03772242470448,5.11,72,34
0,54.037024344425184,41.012193308819754,5.7,58,66
1,46.0,37.12142238654117,5.10,78,54
0,175.4821928287882,158.25612152457168,5.1,55,35
0,87.02298546935747,58.034472514187634,5.9,59,46
0,44.181444068749045,32.2490309931942,5.3,0,51
0,41.10960958218893,37.05401462729781,0,0,36
0,57.0087712549569,51.0,5.5,52,38
1,30.01666203960727,29.068883707497267,6.5,98,32
0,67.11929677819934,48.041648597857254,5.7,60,44
0,67.1863081289633,55.08175741568164,5.7,54,36
0,69.02897942168927,48.041648597857254,5.9,63,39
0,63.00793600809346,64.00781202322104,5.7,57,51
0,61.40032573203501,48.010415536631214,5.6,53,40
1,100.00499987500625,75.02666192761077,6,86,35
1,27.0,20.0,6.5,91,38
0,58.42088667591412,59.135437767890075,5.8,69,26
0,39.05124837953327,20.223748416156685,5.7,62,54
0,79.05694150420949,106.0,5.2,55,35
1,47.095647357266465,36.0,5.3,53,26
1,72.3394774656273,71.00704190430693,5.8,69,35
1,58.034472514187634,41.012193308819754,5.9,76,50
0,85.0,55.326304774492215,5.11,59,43
1,37.05401462729781,28.071337695236398,6.1,84,43
0,36.05551275463989,23.08679276123039,5.5,52,41
0,93.00537618869137,91.19758768739445,5.3,56,25
0,56.0357029044876,46.010868281309364,5.9,50,36
1,75.02666192761077,50.35871324805669,5.10,76,55
0,46.2709412050371,33.13608305156178,0,0,46
0,82.46211251235322,60.41522986797286,5.10,0,35
0,122.80065146407001,83.81527307120105,5.5,53,30
1,47.095647357266465,36.05551275463989,0,0,39
1,66.91038783328041,53.600373133029585,5.3,57,48
0,42.0,29.017236257093817,5.2,0,39
1,75.05997601918082,53.08483775994799,6.2,94,46
1,160.0781059358212,118.00423721205946,6.1,73,33
1,92.43916918709297,65.06919393998976,6.1,82,57
1,88.20430828479978,89.08984229416954,5.10,83,58
1,93.38094023943002,76.32168761236873,5.10,76,50
1,99.04544411531506,69.1158447825099,6,0,37
0,41.19465984809196,37.013511046643494,5.4,50,36
0,47.0,34.132096331752024,5.8,55,38
1,27.459060435491963,25.495097567963924,5.11,0,55
1,64.93843238021688,63.50590523722971,5.8,68,45
0,81.49846624323675,71.02112361825881,5.9,63,41
0,127.06297651164952,93.02150289046077,5.7,75,46
0,72.06247289678588,55.226805085936306,5.5,58,37
0,68.0,69.0,5.11,57,28
0,66.2872536767062,49.49747468305833,5.7,58,34
0,97.32933781753577,63.63961030678928,5.9,58,51
0,36.22154055254967,27.294688127912362,0,0,43
1,38.2099463490856,23.53720459187964,5.10,75,45
0,114.21471008587291,66.007575322837,5.10,61,43
1,44.40720662234904,35.12833614050059,5.10,83,47
0,36.22154055254967,27.018512172212592,5.6,65,38
1,146.972786596703,114.28035701729323,5.11,76,57
0,44.01136216933077,26.0,5.2,0,35
1,92.22797840135064,64.19501538281614,5.9,71,45
1,73.7360156233031,52.773099207835045,5.9,65,80
1,44.01136216933077,30.364452901377952,5.7,0,56
0,94.76286192385707,64.38167441127949,0,0,39
1,157.01273833673497,114.35471131527551,6.3,87,46
0,41.012193308819754,29.0,5.10,0,30
1,36.345563690772494,27.073972741361768,6,95,44
1,90.19977827023745,68.18357573492314,5.10,85,63
0,61.40032573203501,45.0,6.9,54,29
1,65.06919393998976,56.0357029044876,5.9,67,40
0,36.013886210738214,25.019992006393608,5.9,56,45
0,35.05709628591621,25.019992006393608,5.10,0,45
0,30.066592756745816,24.0,5.6,55,27
0,35.014282800023196,29.0,0,0,45
0,69.00724599634447,56.0357029044876,5.1,57,52
0,70.45565981523414,48.507731342539614,5.4,54,34
1,42.04759208325728,33.015148038438355,6.5,112,42
0,90.13878188659973,71.02816342831905,5.3,48,35
1,50.0,30.01666203960727,5.9,0,43
1,45.044422518220834,28.071337695236398,6.3,103,44
0,49.64876634922564,39.20459156782532,5.1,57,62
0,64.76109943476871,47.80167361086848,5.5,60,67
0,75.0066663703967,50.35871324805669,0,0,26
0,59.135437767890075,38.3275357934736,5.7,57,40
0,45.09988913511872,31.016124838541646,5.8,57,44
0,65.06919393998976,48.16637831516918,5.1,56,25
0,36.6742416417845,21.540659228538015,5.5,54,40
0,61.18823416311342,55.731499172371095,5.2,64,61
1,137.44089638822936,130.24592124131948,5.6,70,57
0,95.04735661763561,54.147945482723536,5.4,61,49
0,38.07886552931954,27.16615541441225,5.8,51,48
0,100.16985574512923,101.96568050084302,5.2,50,51
0,72.17340230306452,50.039984012787215,5.9,55,31
0,63.788713735268246,38.8329756778952,5.5,50,44
0,48.16637831516918,33.0,5.5,0,52
0,70.11419257183242,54.230987451824994,5.4,53,48
0,86.05230967266364,52.0,5.10,53,33
0,88.36288813749809,64.1248781675256,5.4,50,41
0,84.1486779456457,52.15361924162119,0,0,32
0,37.05401462729781,28.0178514522438,5.2,52,41
0,152.73833834371774,181.0,5.5,57,36
0,73.06161783043132,60.0,5.2,52,21
0,56.142675390472796,51.088159097779204,5.3,60,77
1,44.01136216933077,20.223748416156685,5.7,67,30
0,36.345563690772494,41.30375285612676,5.6,53,40
0,121.33424908079334,142.03168660548954,5.4,55,46
0,52.23983154643591,37.48332962798263,5.5,53,43
0,107.29864864013899,71.0,0,0,38
0,108.0,70.11419257183242,5.7,54,40
0,86.88498144098322,63.788713735268246,5.2,52,38
0,95.03683496413377,67.1863081289633,5.10,58,33
0,82.21921916437786,55.57877292636101,4.11,48,26
0,77.10382610480494,50.15974481593781,5.3,52,37
0,44.40720662234904,32.984845004941285,5.1,48,38
1,67.26812023536856,46.0,5.11,75,52
1,46.69047011971501,30.083217912982647,5.11,66,35
0,257.0175091311874,181.27603261324978,5.5,74,41
1,45.0111097397076,31.064449134018133,6,138,38
1,65.03076195155643,79.0,5.10,78,38
0,48.662100242385755,26.1725046566048,5.7,48,34
0,162.9969324864735,116.90166808048549,5.3,48,24
0,60.207972893961475,40.80441152620633,5.6,58,30
0,79.0,51.088159097779204,5.9,57,53
0,36.49657518178932,33.06055050963308,5.6,0,35
0,41.23105625617661,27.65863337187866,5.1,50,54
1,95.08417323613851,70.57619995437555,5.11,73,31
0,37.05401462729781,29.154759474226502,0,0,45
0,83.86298349093002,54.037024344425184,5.5,54,30
0,77.64663547121665,51.088159097779204,5.10,55,29
0,213.39634486091836,163.01226947687098,5.1,47,22
0,74.02702209328699,49.0,5.7,58,42
1,73.00684899377592,55.00909015790027,6.2,86,57
0,28.071337695236398,21.0,5.2,51,28
0,73.24616030891995,79.1012010022604,5.4,52,58
1,77.00649323271382,58.215118311311535,5.9,76,46
1,39.01281840626232,27.073972741361768,6.8,105,43
0,136.0,117.00427342623003,2.6,8,30
1,90.27181176868004,76.0,5.10,74,42
0,61.68468205316454,87.14355971613737,5.6,57,36
1,135.2368293032634,63.071388124885914,5.9,89,27
1,40.19950248448356,30.066592756745816,6,0,44
0,39.45883931389772,24.020824298928627,5.9,57,37
0,57.3149195236284,70.02856560004639,5.8,56,40
0,72.06247289678588,52.009614495783374,5.1,50,39
0,36.013886210738214,23.021728866442675,5.4,57,38
0,40.44749683231337,30.4138126514911,5.7,59,41
1,66.12866246946176,57.14017850864661,6.8,100,42
1,38.05259518088089,22.02271554554524,5.10,0,53
0,34.132096331752024,35.05709628591621,5.2,0,36
1,39.01281840626232,28.0178514522438,5.9,77,50
1,71.00704190430693,61.032778078668514,6,78,43
0,87.69264507357501,62.51399843235114,5.10,54,37
1,33.0,20.024984394500787,0,0,39
1,32.0624390837628,38.05259518088089,0,0,58
1,34.36568055487916,23.194827009486403,6,83,42
0,96.317184344228,90.79647570252934,5.5,57,61
0,54.147945482723536,45.39823785126467,5.8,58,40
1,35.22782990761707,43.289721643826724,5.9,70,37
1,35.22782990761707,19.026297590440446,6,73,43
0,47.095647357266465,33.13608305156178,5.6,56,52
1,34.058772731852805,26.019223662515376,5.10,78,43
0,166.24379687675568,108.04165863221463,5.2,59,52
0,97.0,71.02816342831905,5.9,55,43
1,37.05401462729781,21.095023109728988,5.10,75,40
1,38.3275357934736,32.2490309931942,0,0,35
1,58.008620049092706,64.0,5.9,78,49
0,62.03224967708329,50.08991914547278,5.5,53,58
0,61.032778078668514,53.03772242470448,5.8,55,42
0,88.20430828479978,61.66036003787198,5.8,66,35
1,38.01315561749642,27.0,5.5,66,66
1,103.1746092796091,78.02563681252464,0,0,45
1,67.06713054842886,51.03920062069938,5.10,80,50
0,94.14881836751856,109.16501271011697,5.7,55,35
0,48.76474136094644,33.015148038438355,5.11,62,36
0,55.036351623268054,42.04759208325728,5.7,50,38
0,61.032778078668514,43.04648650006177,5.3,50,32
1,63.071388124885914,55.08175741568164,5.9,73,60
0,36.0,24.0,0,0,61
0,64.38167441127949,55.14526271584895,5.7,56,53
1,96.25487000666512,71.02816342831905,6.1,88,43
0,38.3275357934736,34.23448553724738,5.11,0,36
0,38.01315561749642,28.0178514522438,5.7,0,31
1,128.47178678604885,123.58397954427588,5.11,89,44
0,86.02325267042627,56.32051136131489,5.8,58,37
1,37.013511046643494,32.01562118716424,0,0,45
0,56.00892785976178,46.0,5.9,65,29
1,59.07622195096772,50.15974481593781,5.10,0,47
0,60.00833275470999,51.0098029794274,5.7,54,50
1,55.44366510251645,47.265209192385896,5.11,76,40
0,105.68348972285122,89.56003573022959,5.9,58,39
0,67.02984409947557,49.01020301937138,5.7,57,38
0,68.46897107449476,45.044422518220834,5.9,55,36
0,38.01315561749642,19.1049731745428,0,0,39
0,78.00640999302557,68.00735254367721,5.4,62,39
1,79.00632886041473,86.02325267042627,6.2,99,44
0,60.207972893961475,56.0,5.10,53,35
0,35.0,19.026297590440446,5.10,63,37
1,24.08318915758459,26.0,5.8,71,26
0,90.80198235721508,69.05070600652827,5.8,64,30
1,89.02246907382428,63.150613615387776,5.10,86,57
0,80.06247560499239,54.74486277268398,5.7,59,43
0,73.00684899377592,59.682493245507096,5.4,56,44
0,62.289646009589745,50.15974481593781,5.5,55,46
1,46.69047011971501,35.90264614203248,5.7,68,59
0,36.05551275463989,21.93171219946131,5.6,55,43
0,40.52159917870962,28.635642126552707,5.1,43,39
1,46.010868281309364,36.0,6.1,0,65
0,66.37017402418047,62.03224967708329,5.9,59,41
0,83.18653737234169,67.89698078707183,5.3,50,26
0,36.124783736376884,23.53720459187964,5.6,0,47
0,60.207972893961475,73.10950690573696,5.5,54,36
0,99.14131328563285,58.034472514187634,5.11,55,44
0,61.00819617067857,44.01136216933077,5.7,54,31
0,115.03912377969506,95.38343671728336,5.7,64,43
0,47.0,32.38826948140329,5.7,52,37
1,60.67124524847005,44.14748010928823,6,88,39
1,81.00617260431454,61.07372593840988,6.3,101,56
0,119.60351165413162,96.00520819205592,5.5,54,35
1,43.04648650006177,34.058772731852805,5.8,72,45
0,45.09988913511872,33.06055050963308,5.4,54,60
1,99.04544411531506,77.02596964660685,0,0,40
0,32.38826948140329,23.08679276123039,5.5,52,43
0,100.04498987955368,68.0294054067798,5.6,52,49
0,85.09406559801923,61.032778078668514,5.4,54,40
1,110.16351483136329,91.35097153287424,6.1,79,44
0,71.02112361825881,71.00704190430693,0,0,35
1,162.2374802565671,99.50376877284599,6.1,80,41
0,72.17340230306452,43.56604182158393,5.6,55,54
0,84.2140130857092,72.11102550927978,5.7,55,35
0,68.0,47.16990566028302,5.4,54,39
0,102.07840124139877,64.6297145282261,5.6,53,43
0,91.02197536858887,64.19501538281614,5.10,61,39
1,91.0494371207203,66.06814663663572,6.4,102,71
1,102.3132444994293,52.172789842982326,6.5,81,39
0,39.81205847478876,33.24154027718932,5.5,51,59
0,48.25971404805462,33.0,5.9,57,58
0,52.3450093132096,35.014282800023196,5.8,43,31
0,74.14849964766651,65.27633568147036,5.3,52,36
0,72.3671196055225,44.181444068749045,0,0,50
1,35.014282800023196,27.018512172212592,6.4,202,66
0,49.36598018878993,35.014282800023196,5.6,54,43
1,107.44766167767449,90.0222194794152,6.2,84,61
0,50.15974481593781,21.0,5.6,58,41
0,70.71067811865476,83.21658488546619,5.7,54,40
0,63.0,47.095647357266465,5.2,75,52
1,109.04127658827184,72.44308110509934,6.1,70,42
1,41.19465984809196,35.0,5.11,85,37
0,94.2019108086455,58.034472514187634,5.11,0,40
1,98.32598842625484,66.18912297349165,5.8,64,55
0,72.24956747275377,58.077534382926416,5.5,62,35
1,45.044422518220834,27.65863337187866,0,0,41
0,70.71067811865476,46.389654018972806,5.10,57,31
0,54.00925846556311,36.22154055254967,5.8,58,35
0,80.0,62.0,5.1,48,34
0,67.7421582177598,47.51841748206689,5.3,49,29
1,136.1800279042415,101.49384217774002,5.10,0,53
1,128.191263352851,118.3427226321923,5.5,64,47
0,44.721359549995796,35.12833614050059,5.5,57,37
1,71.34423592694787,48.662100242385755,5.7,67,33
0,71.02112361825881,41.773197148410844,5.7,51,43
0,160.0281225285106,99.32270636667126,5.9,59,42
1,80.30566605165541,60.8276253029822,6.2,89,59
0,62.12889826803627,41.048751503547585,5.10,57,52
0,117.78370006074695,102.96115772464877,5.6,60,33
0,42.1070065428546,27.16615541441225,5.4,0,45
1,32.14031735997639,25.019992006393608,0,0,46
0,63.28506932918696,63.198101237299845,5.2,62,44
1,44.553338819890925,34.23448553724738,0,0,50
1,52.009614495783374,32.14031735997639,6.5,98,45
0,72.17340230306452,54.230987451824994,5.4,59,44
0,41.012193308819754,24.08318915758459,5.3,50,61
0,48.507731342539614,33.734255586866,5.3,52,46
0,72.06247289678588,52.23983154643591,5.7,58,57
0,33.0,22.02271554554524,5.6,55,43
0,45.044422518220834,34.0,5.2,0,25
0,54.3415126767741,68.3593446428504,5.5,55,41
